Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,datetime,hour,month,weekday,NO2_NOx_ratio,sensor_mean,log_CO,is_rush_hour,temp_cat,temp_cat_num,pollution_score,rank_co
12/04/2004,13.00.00,0.6,895.0,39.0,1.4,536.0,53.0,1415.0,56.0,1229.0,421.0,11.2,64.4,0.8537,2004-04-12 13:00:00,13,4,0,1.0566037735849056,899.2,0.4700036292457356,0,templado,1,0,91
01/04/2005,01.00.00,0.6,818.0,154.0,1.0,497.0,53.0,1198.0,50.0,885.0,347.0,14.6,43.0,0.7108,2005-04-01 01:00:00,1,4,4,0.9433962264150944,749.0,0.4700036292457356,0,templado,1,0,91
13/06/2004,10.00.00,0.6,811.0,154.0,2.5,622.0,52.0,1315.0,60.0,1307.0,432.0,22.3,35.3,0.9371,2004-06-13 10:00:00,10,6,6,1.1538461538461537,897.4,0.4700036292457356,0,calido,2,0,91
06/03/2005,05.00.00,0.6,859.0,154.0,0.8,479.0,51.0,1285.0,48.0,822.0,313.0,5.8,65.0,0.6029,2005-03-06 05:00:00,5,3,6,0.9411764705882353,751.6,0.4700036292457356,0,templado,1,0,91
30/11/2004,04.00.00,0.6,878.0,154.0,1.2,518.0,50.0,1294.0,42.0,1149.0,539.0,13.8,81.3,1.2767,2004-11-30 04:00:00,4,11,1,0.84,875.6,0.4700036292457356,0,templado,1,0,91
20/01/2005,05.00.00,0.6,822.0,154.0,0.9,493.0,50.0,1278.0,45.0,876.0,453.0,7.1,56.0,0.569,2005-01-20 05:00:00,5,1,3,0.9,784.4,0.4700036292457356,0,templado,1,0,91
04/05/2004,05.00.00,0.6,967.0,154.0,2.9,646.0,49.0,1117.0,47.0,1552.0,579.0,15.7,80.5,1.4236,2004-05-04 05:00:00,5,5,1,0.9591836734693877,972.2,0.4700036292457356,0,calido,2,0,91
18/07/2004,19.00.00,0.6,990.0,154.0,6.1,814.0,49.0,929.0,58.0,1399.0,578.0,33.9,20.3,1.0522,2004-07-18 19:00:00,19,7,6,1.183673469387755,942.0,0.4700036292457356,1,caluroso,3,1,91
06/05/2004,05.00.00,0.6,804.0,154.0,2.3,604.0,48.0,1366.0,50.0,1357.0,420.0,13.2,64.6,0.9774,2004-05-06 05:00:00,5,5,3,1.0416666666666667,910.2,0.4700036292457356,0,templado,1,0,91
10/07/2004,14.00.00,0.6,821.0,154.0,5.0,766.0,48.0,1071.0,62.0,1323.0,457.0,33.1,16.8,0.8391,2004-07-10 14:00:00,14,7,5,1.2916666666666667,887.6,0.4700036292457356,0,caluroso,3,0,91
13/06/2004,13.00.00,0.6,793.0,154.0,1.9,579.0,47.0,1380.0,52.0,1303.0,427.0,23.4,34.9,0.991,2004-06-13 13:00:00,13,6,6,1.1063829787234043,896.4,0.4700036292457356,0,calido,2,0,91
30/11/2004,05.00.00,0.6,840.0,154.0,1.4,534.0,47.0,1268.0,38.0,1109.0,483.0,13.6,75.5,1.172,2004-11-30 05:00:00,5,11,1,0.8085106382978723,846.8,0.4700036292457356,0,templado,1,0,91
11/07/2004,16.00.00,0.6,844.0,154.0,4.7,751.0,46.0,1064.0,63.0,1327.0,462.0,33.0,17.7,0.8758,2004-07-11 16:00:00,16,7,6,1.3695652173913044,889.6,0.4700036292457356,0,caluroso,3,0,91
17/07/2004,05.00.00,0.6,834.0,154.0,3.6,689.0,46.0,988.0,58.0,1367.0,796.0,21.6,45.0,1.151,2004-07-17 05:00:00,5,7,5,1.2608695652173914,934.8,0.4700036292457356,0,calido,2,0,91
27/08/2004,04.00.00,0.6,1075.0,154.0,8.5,919.0,46.0,795.0,58.0,1447.0,990.0,16.9,49.3,0.9597,2004-08-27 04:00:00,4,8,4,1.2608695652173914,1045.2,0.4700036292457356,0,calido,2,0,91
20/12/2004,06.00.00,0.6,779.0,154.0,0.7,466.0,46.0,1393.0,39.0,881.0,454.0,8.6,58.8,0.6603,2004-12-20 06:00:00,6,12,0,0.8478260869565217,794.6,0.4700036292457356,0,templado,1,0,91
12/04/2004,08.00.00,0.6,922.0,39.0,1.5,541.0,45.0,1453.0,57.0,1246.0,432.0,13.3,53.6,0.8169,2004-04-12 08:00:00,8,4,0,1.2666666666666666,918.8,0.4700036292457356,1,templado,1,1,91
13/06/2004,15.00.00,0.6,821.0,154.0,2.4,614.0,45.0,1309.0,49.0,1350.0,430.0,22.4,39.0,1.04,2004-06-13 15:00:00,15,6,6,1.0888888888888888,904.8,0.4700036292457356,0,calido,2,0,91
25/06/2004,04.00.00,0.6,804.0,154.0,2.4,616.0,45.0,1144.0,64.0,1427.0,662.0,21.7,50.2,1.2917,2004-06-25 04:00:00,4,6,4,1.4222222222222223,930.6,0.4700036292457356,0,calido,2,0,91
31/03/2004,05.00.00,0.6,909.0,31.0,1.5,545.0,44.0,1473.0,58.0,1131.0,436.0,14.6,36.0,0.5947,2004-03-31 05:00:00,5,3,2,1.3181818181818181,898.8,0.4700036292457356,0,templado,1,0,91
11/07/2004,10.00.00,0.6,907.0,154.0,4.6,741.0,44.0,983.0,57.0,1486.0,573.0,27.9,33.6,1.2433,2004-07-11 10:00:00,10,7,6,1.2954545454545454,938.0,0.4700036292457356,0,caluroso,3,0,91
13/07/2004,04.00.00,0.6,754.0,154.0,2.5,620.0,44.0,1102.0,51.0,1372.0,725.0,16.3,59.8,1.1042,2004-07-13 04:00:00,4,7,1,1.1590909090909092,914.6,0.4700036292457356,0,calido,2,0,91
07/08/2004,06.00.00,0.6,815.0,154.0,3.3,670.0,44.0,971.0,44.0,1538.0,774.0,22.6,63.4,1.7136,2004-08-07 06:00:00,6,8,5,1.0,953.6,0.4700036292457356,0,calido,2,0,91
25/03/2004,06.00.00,0.6,893.0,46.0,1.4,540.0,43.0,1604.0,51.0,1268.0,413.0,7.6,83.2,0.8695,2004-03-25 06:00:00,6,3,3,1.186046511627907,943.6,0.4700036292457356,0,templado,1,0,91
08/07/2004,02.00.00,0.6,962.0,154.0,5.8,803.0,43.0,853.0,60.0,1507.0,1066.0,27.5,34.0,1.231,2004-07-08 02:00:00,2,7,3,1.3953488372093024,1038.2,0.4700036292457356,0,caluroso,3,0,91
11/07/2004,09.00.00,0.6,884.0,154.0,4.0,709.0,43.0,1027.0,54.0,1442.0,556.0,25.7,37.9,1.2334,2004-07-11 09:00:00,9,7,6,1.255813953488372,923.6,0.4700036292457356,1,caluroso,3,1,91
12/04/2004,01.00.00,0.6,799.0,29.0,1.1,514.0,42.0,1615.0,59.0,1036.0,332.0,14.1,34.0,0.5442,2004-04-12 01:00:00,1,4,0,1.4047619047619047,859.2,0.4700036292457356,0,templado,1,0,91
25/04/2004,07.00.00,0.6,830.0,41.0,1.4,535.0,42.0,1496.0,50.0,1184.0,375.0,13.5,48.6,0.7487,2004-04-25 07:00:00,7,4,6,1.1904761904761905,884.0,0.4700036292457356,1,templado,1,1,91
21/05/2004,01.00.00,0.6,937.0,154.0,3.8,698.0,42.0,1039.0,64.0,1382.0,768.0,20.1,42.0,0.9763,2004-05-21 01:00:00,1,5,4,1.5238095238095237,964.8,0.4700036292457356,0,calido,2,0,91
22/03/2004,06.00.00,0.6,942.0,154.0,2.0,586.0,41.0,1480.0,46.0,1373.0,432.0,16.4,54.0,0.9979,2004-03-22 06:00:00,6,3,0,1.1219512195121952,962.6,0.4700036292457356,0,calido,2,0,91
28/04/2004,02.00.00,0.6,892.0,51.0,2.8,639.0,41.0,1139.0,64.0,1359.0,803.0,16.5,50.1,0.9331,2004-04-28 02:00:00,2,4,2,1.5609756097560976,966.4,0.4700036292457356,0,calido,2,0,91
15/05/2004,06.00.00,0.6,873.0,154.0,3.9,704.0,41.0,1091.0,49.0,1322.0,756.0,15.3,49.7,0.8552,2004-05-15 06:00:00,6,5,5,1.1951219512195121,949.2,0.4700036292457356,0,calido,2,0,91
11/06/2004,02.00.00,0.6,807.0,154.0,3.5,681.0,41.0,1092.0,65.0,1435.0,765.0,24.8,37.8,1.1639,2004-06-11 02:00:00,2,6,4,1.5853658536585367,956.0,0.4700036292457356,0,calido,2,0,91
24/06/2004,05.00.00,0.6,877.0,154.0,3.1,658.0,41.0,1047.0,46.0,1530.0,779.0,21.2,60.9,1.5092,2004-06-24 05:00:00,5,6,3,1.1219512195121952,978.2,0.4700036292457356,0,calido,2,0,91
05/07/2004,01.00.00,0.6,848.0,154.0,3.7,692.0,41.0,1034.0,55.0,1412.0,734.0,25.5,35.7,1.1499,2004-07-05 01:00:00,1,7,0,1.3414634146341464,944.0,0.4700036292457356,0,caluroso,3,0,91
19/08/2004,02.00.00,0.6,863.0,154.0,2.3,608.0,41.0,1035.0,30.0,1465.0,597.0,28.3,49.5,1.8782,2004-08-19 02:00:00,2,8,3,0.7317073170731707,913.6,0.4700036292457356,0,caluroso,3,0,91
20/12/2004,05.00.00,0.6,784.0,154.0,0.8,479.0,41.0,1365.0,37.0,905.0,477.0,8.8,62.9,0.7154,2004-12-20 05:00:00,5,12,0,0.9024390243902439,802.0,0.4700036292457356,0,templado,1,0,91
20/01/2005,04.00.00,0.6,810.0,154.0,0.7,470.0,41.0,1315.0,40.0,863.0,412.0,7.8,54.2,0.5755,2005-01-20 04:00:00,4,1,3,0.975609756097561,774.0,0.4700036292457356,0,templado,1,0,91
25/04/2004,08.00.00,0.6,833.0,40.0,1.6,553.0,40.0,1476.0,45.0,1180.0,373.0,14.4,45.9,0.7476,2004-04-25 08:00:00,8,4,6,1.125,883.0,0.4700036292457356,1,templado,1,1,91
27/06/2004,07.00.00,0.6,857.0,154.0,3.1,661.0,40.0,1083.0,50.0,1511.0,696.0,23.5,50.8,1.452,2004-06-27 07:00:00,7,6,6,1.25,961.6,0.4700036292457356,1,calido,2,1,91
04/07/2004,06.00.00,0.6,899.0,154.0,4.0,708.0,40.0,972.0,44.0,1559.0,780.0,21.3,56.7,1.4178,2004-07-04 06:00:00,6,7,6,1.1,983.6,0.4700036292457356,0,calido,2,0,91
28/08/2004,04.00.00,0.6,792.0,154.0,2.5,621.0,40.0,1015.0,56.0,1322.0,714.0,20.0,59.3,1.3681,2004-08-28 04:00:00,4,8,5,1.4,892.8,0.4700036292457356,0,calido,2,0,91
29/03/2004,04.00.00,0.6,864.0,21.0,1.2,516.0,39.0,1496.0,59.0,1153.0,502.0,11.3,46.9,0.628,2004-03-29 04:00:00,4,3,0,1.5128205128205128,906.2,0.4700036292457356,0,templado,1,0,91
19/06/2004,02.00.00,0.6,861.0,154.0,4.3,729.0,39.0,1043.0,62.0,1528.0,689.0,23.8,47.3,1.3783,2004-06-19 02:00:00,2,6,5,1.5897435897435896,970.0,0.4700036292457356,0,calido,2,0,91
04/07/2004,16.00.00,0.6,872.0,154.0,4.0,708.0,39.0,1106.0,56.0,1331.0,489.0,38.9,15.6,1.0613,2004-07-04 16:00:00,16,7,6,1.435897435897436,901.2,0.4700036292457356,0,caluroso,3,0,91
10/07/2004,15.00.00,0.6,835.0,154.0,4.4,731.0,39.0,1108.0,54.0,1323.0,438.0,33.1,18.3,0.9081,2004-07-10 15:00:00,15,7,5,1.3846153846153846,887.0,0.4700036292457356,0,caluroso,3,0,91
16/03/2004,05.00.00,0.6,937.0,17.0,2.0,585.0,38.0,1412.0,52.0,1348.0,793.0,12.8,63.2,0.9283,2004-03-16 05:00:00,5,3,1,1.368421052631579,1015.0,0.4700036292457356,0,templado,1,0,91
19/06/2004,04.00.00,0.6,850.0,154.0,3.9,703.0,38.0,1021.0,54.0,1511.0,658.0,21.2,55.0,1.3689,2004-06-19 04:00:00,4,6,5,1.4210526315789473,948.6,0.4700036292457356,0,calido,2,0,91
04/07/2004,04.00.00,0.6,914.0,154.0,4.3,725.0,38.0,949.0,49.0,1550.0,780.0,21.2,56.8,1.4094,2004-07-04 04:00:00,4,7,6,1.2894736842105263,983.6,0.4700036292457356,0,calido,2,0,91
18/03/2004,05.00.00,0.6,931.0,20.0,2.5,623.0,37.0,1293.0,57.0,1307.0,828.0,12.0,58.9,0.8233,2004-03-18 05:00:00,5,3,3,1.5405405405405406,996.4,0.4700036292457356,0,templado,1,0,91
12/06/2004,02.00.00,0.6,839.0,154.0,4.3,725.0,36.0,1052.0,52.0,1368.0,668.0,24.1,32.0,0.9467,2004-06-12 02:00:00,2,6,5,1.4444444444444444,930.4,0.4700036292457356,0,calido,2,0,91
04/07/2004,07.00.00,0.6,942.0,154.0,4.2,723.0,36.0,968.0,42.0,1573.0,698.0,23.0,54.6,1.5177,2004-07-04 07:00:00,7,7,6,1.1666666666666667,980.8,0.4700036292457356,1,calido,2,1,91
28/08/2004,02.00.00,0.6,1075.0,154.0,8.5,919.0,36.0,795.0,49.0,1447.0,990.0,16.9,49.3,0.9597,2004-08-28 02:00:00,2,8,5,1.3611111111111112,1045.2,0.4700036292457356,0,calido,2,0,91
25/06/2004,05.00.00,0.6,811.0,154.0,3.0,651.0,35.0,1097.0,46.0,1442.0,579.0,21.9,50.7,1.3138,2004-06-25 05:00:00,5,6,4,1.3142857142857143,916.0,0.4700036292457356,0,calido,2,0,91
11/07/2004,11.00.00,0.6,846.0,154.0,3.9,703.0,35.0,1034.0,54.0,1380.0,514.0,29.0,28.3,1.1116,2004-07-11 11:00:00,11,7,6,1.542857142857143,895.4,0.4700036292457356,0,caluroso,3,0,91
24/03/2004,05.00.00,0.6,892.0,20.0,1.2,522.0,34.0,1572.0,54.0,1255.0,648.0,10.9,58.6,0.7628,2004-03-24 05:00:00,5,3,2,1.588235294117647,977.8,0.4700036292457356,0,templado,1,0,91
29/04/2004,02.00.00,0.6,926.0,60.0,2.8,639.0,34.0,1115.0,54.0,1409.0,814.0,15.9,60.1,1.0806,2004-04-29 02:00:00,2,4,3,1.588235294117647,980.6,0.4700036292457356,0,calido,2,0,91
01/08/2004,14.00.00,0.6,824.0,154.0,3.5,683.0,34.0,1119.0,42.0,1270.0,393.0,38.1,18.5,1.2141,2004-08-01 14:00:00,14,8,6,1.2352941176470589,857.8,0.4700036292457356,0,caluroso,3,0,91
02/05/2004,05.00.00,0.6,815.0,154.0,2.6,628.0,33.0,1212.0,37.0,1426.0,689.0,14.7,65.2,1.0811,2004-05-02 05:00:00,5,5,6,1.121212121212121,954.0,0.4700036292457356,0,templado,1,0,91
18/07/2004,05.00.00,0.6,900.0,154.0,3.4,674.0,33.0,974.0,50.0,1355.0,679.0,21.1,45.6,1.1246,2004-07-18 05:00:00,5,7,6,1.5151515151515151,916.4,0.4700036292457356,0,calido,2,0,91
04/05/2004,02.00.00,0.6,911.0,154.0,2.2,599.0,32.0,1189.0,48.0,1517.0,633.0,16.1,80.0,1.4562,2004-05-04 02:00:00,2,5,1,1.5,969.8,0.4700036292457356,0,calido,2,0,91
13/05/2004,02.00.00,0.6,859.0,154.0,2.5,620.0,32.0,1201.0,47.0,1316.0,445.0,16.2,52.8,0.9626,2004-05-13 02:00:00,2,5,3,1.46875,888.2,0.4700036292457356,0,calido,2,0,91
01/07/2004,04.00.00,0.6,850.0,154.0,3.2,664.0,31.0,1038.0,40.0,1568.0,727.0,24.9,54.6,1.6908,2004-07-01 04:00:00,4,7,3,1.2903225806451613,969.4,0.4700036292457356,0,calido,2,0,91
04/07/2004,05.00.00,0.6,886.0,154.0,3.8,702.0,31.0,971.0,43.0,1528.0,767.0,20.3,59.6,1.3994,2004-07-04 05:00:00,5,7,6,1.3870967741935485,970.8,0.4700036292457356,0,calido,2,0,91
08/08/2004,07.00.00,0.6,835.0,154.0,2.8,638.0,31.0,1024.0,38.0,1506.0,655.0,24.3,58.4,1.7508,2004-08-08 07:00:00,7,8,6,1.2258064516129032,931.6,0.4700036292457356,1,calido,2,1,91
12/03/2004,05.00.00,0.6,847.0,7.0,1.0,501.0,30.0,1895.0,44.0,1155.0,394.0,6.3,65.0,0.6233,2004-03-12 05:00:00,5,3,4,1.4666666666666666,958.4,0.4700036292457356,0,templado,1,0,91
27/06/2004,06.00.00,0.6,833.0,154.0,2.8,641.0,30.0,1088.0,44.0,1496.0,717.0,23.5,51.2,1.4634,2004-06-27 06:00:00,6,6,6,1.4666666666666666,955.0,0.4700036292457356,0,calido,2,0,91
15/07/2004,02.00.00,0.6,831.0,154.0,3.7,695.0,30.0,1033.0,51.0,1355.0,658.0,23.5,38.3,1.0972,2004-07-15 02:00:00,2,7,3,1.7,914.4,0.4700036292457356,0,calido,2,0,91
01/08/2004,12.00.00,0.6,944.0,154.0,4.3,730.0,30.0,933.0,34.0,1495.0,560.0,37.4,28.2,1.7808,2004-08-01 12:00:00,12,8,6,1.1333333333333333,932.4,0.4700036292457356,0,caluroso,3,0,91
14/08/2004,02.00.00,0.6,847.0,154.0,2.5,618.0,30.0,1075.0,42.0,1442.0,529.0,25.1,55.3,1.733,2004-08-14 02:00:00,2,8,5,1.4,902.2,0.4700036292457356,0,caluroso,3,0,91
25/09/2004,07.00.00,0.6,782.0,154.0,2.1,591.0,28.0,1287.0,9.0,1130.0,461.0,15.4,52.7,0.9178,2004-09-25 07:00:00,7,9,5,0.32142857142857145,850.2,0.4700036292457356,1,calido,2,1,91
11/04/2004,14.00.00,0.6,797.0,54.0,2.3,606.0,26.0,1452.0,35.0,1076.0,368.0,22.2,18.9,0.4993,2004-04-11 14:00:00,14,4,6,1.3461538461538463,859.8,0.4700036292457356,0,calido,2,0,91
03/05/2004,02.00.00,0.6,888.0,154.0,2.2,598.0,26.0,1228.0,39.0,1397.0,500.0,16.4,62.1,1.1493,2004-05-03 02:00:00,2,5,0,1.5,922.2,0.4700036292457356,0,calido,2,0,91
28/06/2004,02.00.00,0.6,874.0,154.0,3.4,679.0,26.0,1049.0,41.0,1444.0,619.0,26.0,41.2,1.3598,2004-06-28 02:00:00,2,6,0,1.5769230769230769,933.0,0.4700036292457356,0,caluroso,3,0,91
15/08/2004,17.00.00,0.6,799.0,154.0,3.1,658.0,26.0,1216.0,43.0,1254.0,461.0,36.7,17.1,1.0398,2004-08-15 17:00:00,17,8,6,1.6538461538461537,877.6,0.4700036292457356,1,caluroso,3,1,91
25/08/2004,04.00.00,0.6,884.0,154.0,3.6,686.0,26.0,908.0,40.0,1439.0,651.0,22.9,56.1,1.5492,2004-08-25 04:00:00,4,8,2,1.5384615384615385,913.6,0.4700036292457356,0,calido,2,0,91
25/09/2004,02.00.00,0.6,761.0,154.0,1.7,563.0,26.0,1316.0,8.0,1106.0,451.0,15.4,53.9,0.9334,2004-09-25 02:00:00,2,9,5,0.3076923076923077,839.4,0.4700036292457356,0,calido,2,0,91
17/08/2004,01.00.00,0.6,877.0,154.0,3.1,658.0,25.0,964.0,37.0,1349.0,663.0,28.3,36.7,1.3878,2004-08-17 01:00:00,1,8,1,1.48,902.2,0.4700036292457356,0,caluroso,3,0,91
01/05/2004,05.00.00,0.6,858.0,154.0,2.6,624.0,24.0,1205.0,32.0,1434.0,543.0,16.7,67.1,1.2619,2004-05-01 05:00:00,5,5,5,1.3333333333333333,932.8,0.4700036292457356,0,calido,2,0,91
13/06/2004,02.00.00,0.6,880.0,154.0,3.4,677.0,24.0,1109.0,36.0,1500.0,554.0,26.2,43.6,1.4599,2004-06-13 02:00:00,2,6,6,1.5,944.0,0.4700036292457356,0,caluroso,3,0,91
16/06/2004,04.00.00,0.6,812.0,154.0,2.6,626.0,24.0,1134.0,40.0,1471.0,625.0,20.3,58.9,1.3878,2004-06-16 04:00:00,4,6,2,1.6666666666666667,933.6,0.4700036292457356,0,calido,2,0,91
26/08/2004,02.00.00,0.6,805.0,154.0,2.8,637.0,24.0,1048.0,35.0,1276.0,520.0,24.1,44.0,1.3034,2004-08-26 02:00:00,2,8,3,1.4583333333333333,857.2,0.4700036292457356,0,calido,2,0,91
22/03/2004,02.00.00,0.6,897.0,154.0,1.7,563.0,23.0,1417.0,33.0,1355.0,472.0,16.3,57.0,1.0491,2004-03-22 02:00:00,2,3,0,1.434782608695652,940.8,0.4700036292457356,0,calido,2,0,91
20/06/2004,13.00.00,0.6,1075.0,154.0,8.5,919.0,23.0,795.0,36.0,1447.0,990.0,16.9,49.3,0.9597,2004-06-20 13:00:00,13,6,6,1.565217391304348,1045.2,0.4700036292457356,0,calido,2,0,91
08/08/2004,04.00.00,0.6,813.0,154.0,2.4,609.0,22.0,1017.0,33.0,1473.0,615.0,23.9,61.2,1.7871,2004-08-08 04:00:00,4,8,6,1.5,905.4,0.4700036292457356,0,calido,2,0,91
29/03/2004,01.00.00,0.6,818.0,27.0,1.3,524.0,21.0,1588.0,31.0,1071.0,341.0,10.7,45.8,0.5895,2004-03-29 01:00:00,1,3,0,1.4761904761904763,868.4,0.4700036292457356,0,templado,1,0,91
21/06/2004,02.00.00,0.6,1075.0,154.0,8.5,919.0,21.0,795.0,36.0,1447.0,990.0,16.9,49.3,0.9597,2004-06-21 02:00:00,2,6,0,1.7142857142857142,1045.2,0.4700036292457356,0,calido,2,0,91
24/06/2004,04.00.00,0.6,871.0,154.0,2.8,639.0,21.0,1062.0,35.0,1528.0,684.0,23.7,53.5,1.546,2004-06-24 04:00:00,4,6,3,1.6666666666666667,956.8,0.4700036292457356,0,calido,2,0,91
01/08/2004,04.00.00,0.6,936.0,154.0,4.0,713.0,21.0,883.0,26.0,1584.0,723.0,23.5,63.6,1.8223,2004-08-01 04:00:00,4,8,6,1.2380952380952381,967.8,0.4700036292457356,0,calido,2,0,91
08/08/2004,05.00.00,0.6,815.0,154.0,2.4,616.0,21.0,1080.0,29.0,1532.0,596.0,23.8,61.3,1.7881,2004-08-08 05:00:00,5,8,6,1.380952380952381,927.8,0.4700036292457356,0,calido,2,0,91
08/08/2004,14.00.00,0.6,851.0,154.0,2.6,627.0,21.0,1129.0,30.0,1433.0,419.0,31.6,38.9,1.7838,2004-08-08 14:00:00,14,8,6,1.4285714285714286,891.8,0.4700036292457356,0,caluroso,3,0,91
05/06/2004,21.00.00,0.6,841.0,154.0,3.8,699.0,17.0,1123.0,30.0,1508.0,558.0,23.0,51.1,1.4175,2004-06-05 21:00:00,21,6,5,1.7647058823529411,945.8,0.4700036292457356,0,calido,2,0,91
06/06/2004,01.00.00,0.6,810.0,154.0,3.8,702.0,15.0,1093.0,24.0,1529.0,612.0,21.3,54.9,1.3707,2004-06-06 01:00:00,1,6,6,1.6,949.2,0.4700036292457356,0,calido,2,0,91
15/08/2004,13.00.00,0.6,810.0,154.0,3.2,664.0,11.0,1123.0,17.0,1312.0,478.0,37.3,20.5,1.286,2004-08-15 13:00:00,13,8,6,1.5454545454545454,877.4,0.4700036292457356,0,caluroso,3,0,91
22/01/2005,07.00.00,0.5,1322.0,154.0,13.2,1091.0,574.0,565.0,193.0,1307.0,1471.0,5.6,80.4,0.7349,2005-01-22 07:00:00,7,1,5,0.3362369337979094,1151.2,0.4054651081081644,1,templado,1,3,92
22/01/2005,04.00.00,0.5,1297.0,154.0,11.5,1032.0,388.0,605.0,126.0,1297.0,1300.0,7.0,77.8,0.7848,2005-01-22 04:00:00,4,1,5,0.3247422680412371,1106.2,0.4054651081081644,0,templado,1,2,92
21/11/2004,09.00.00,0.5,877.0,154.0,5.6,793.0,253.0,944.0,132.0,951.0,924.0,3.2,57.0,0.4434,2004-11-21 09:00:00,9,11,6,0.5217391304347826,897.8,0.4054651081081644,1,frio,0,3,92
11/03/2005,23.00.00,0.5,1151.0,154.0,6.0,813.0,238.0,702.0,151.0,1156.0,1073.0,10.6,55.9,0.7138,2005-03-11 23:00:00,23,3,4,0.634453781512605,979.0,0.4054651081081644,0,templado,1,2,92
25/01/2005,10.00.00,0.5,951.0,154.0,5.1,769.0,236.0,856.0,147.0,1000.0,735.0,3.4,62.7,0.4943,2005-01-25 10:00:00,10,1,1,0.6228813559322034,862.2,0.4054651081081644,0,frio,0,2,92
13/03/2005,17.00.00,0.5,1195.0,154.0,5.6,795.0,233.0,710.0,119.0,1157.0,718.0,19.0,37.4,0.8122,2005-03-13 17:00:00,17,3,6,0.5107296137339056,915.0,0.4054651081081644,1,calido,2,3,92
12/03/2005,14.00.00,0.5,1120.0,154.0,7.0,859.0,219.0,640.0,129.0,1167.0,681.0,17.9,35.3,0.7184,2005-03-12 14:00:00,14,3,5,0.589041095890411,893.4,0.4054651081081644,0,calido,2,2,92
24/01/2005,12.00.00,0.5,959.0,154.0,5.1,771.0,217.0,852.0,138.0,975.0,808.0,11.8,35.4,0.4877,2005-01-24 12:00:00,12,1,0,0.6359447004608295,873.0,0.4054651081081644,0,templado,1,2,92
26/01/2005,14.00.00,0.5,900.0,154.0,4.8,751.0,197.0,891.0,129.0,913.0,637.0,4.9,45.3,0.3955,2005-01-26 14:00:00,14,1,2,0.6548223350253807,818.4,0.4054651081081644,0,frio,0,1,92
21/11/2004,02.00.00,0.5,889.0,154.0,4.9,760.0,195.0,968.0,120.0,919.0,983.0,5.3,48.7,0.4364,2004-11-21 02:00:00,2,11,6,0.6153846153846154,903.8,0.4054651081081644,0,templado,1,1,92
23/03/2004,03.00.00,0.5,892.0,36.0,1.2,522.0,188.0,1522.0,110.0,1285.0,456.0,11.0,70.0,0.9215,2004-03-23 03:00:00,3,3,1,0.5851063829787234,935.4,0.4054651081081644,0,templado,1,1,92
31/03/2004,03.00.00,0.5,832.0,22.0,1.0,496.0,188.0,1613.0,110.0,1066.0,381.0,14.2,36.1,0.5823,2004-03-31 03:00:00,3,3,2,0.5851063829787234,877.6,0.4054651081081644,0,templado,1,1,92
06/04/2004,03.00.00,0.5,927.0,54.0,1.9,579.0,188.0,1267.0,110.0,1370.0,562.0,14.5,61.4,1.0041,2004-04-06 03:00:00,3,4,1,0.5851063829787234,941.0,0.4054651081081644,0,templado,1,1,92
27/04/2004,03.00.00,0.5,842.0,41.0,1.5,545.0,188.0,1423.0,110.0,1224.0,424.0,15.2,45.8,0.7864,2004-04-27 03:00:00,3,4,1,0.5851063829787234,891.6,0.4054651081081644,0,calido,2,1,92
05/05/2004,03.00.00,0.5,842.0,154.0,1.8,565.0,188.0,1327.0,110.0,1399.0,437.0,15.5,66.9,1.1691,2004-05-05 03:00:00,3,5,2,0.5851063829787234,914.0,0.4054651081081644,0,calido,2,1,92
09/06/2004,03.00.00,0.5,824.0,154.0,3.8,698.0,188.0,1107.0,110.0,1517.0,733.0,22.0,50.5,1.3199,2004-06-09 03:00:00,3,6,2,0.5851063829787234,975.8,0.4054651081081644,0,calido,2,1,92
11/06/2004,03.00.00,0.5,787.0,154.0,2.5,620.0,188.0,1176.0,110.0,1403.0,618.0,22.7,43.8,1.1952,2004-06-11 03:00:00,3,6,4,0.5851063829787234,920.8,0.4054651081081644,0,calido,2,1,92
12/06/2004,03.00.00,0.5,826.0,154.0,3.2,666.0,188.0,1109.0,110.0,1349.0,641.0,22.6,34.8,0.9441,2004-06-12 03:00:00,3,6,5,0.5851063829787234,918.2,0.4054651081081644,0,calido,2,1,92
28/06/2004,03.00.00,0.5,846.0,154.0,3.2,662.0,188.0,1068.0,110.0,1464.0,633.0,22.8,50.1,1.3677,2004-06-28 03:00:00,3,6,0,0.5851063829787234,934.6,0.4054651081081644,0,calido,2,1,92
07/07/2004,03.00.00,0.5,843.0,154.0,3.0,655.0,188.0,1046.0,110.0,1377.0,826.0,24.8,36.0,1.1109,2004-07-07 03:00:00,3,7,2,0.5851063829787234,949.4,0.4054651081081644,0,calido,2,1,92
08/07/2004,03.00.00,0.5,919.0,154.0,4.2,723.0,188.0,910.0,110.0,1443.0,992.0,26.8,35.3,1.2243,2004-07-08 03:00:00,3,7,3,0.5851063829787234,997.4,0.4054651081081644,0,caluroso,3,1,92
